playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary
2555466,Tyler Boyd,CIN,WR,25,3,9,16.1786331678446,13.203400318152,19.4300019564058,3.82304279135937,15,0.564621926705428,2,6.22660163825385,NA,23,4.1,3.57681930339459,NA,NA
2559169,Austin Ekeler,LAC,RB,NA,NA,12,16.1003423884333,13.7490260631001,17.2570117525078,1.56143228324272,15,1.19639054369522,3,3.5079856894077,NA,23.2,4,4.15077290217185,NA,NA
2543801,Jimmy Garoppolo,SF,QB,28,5,4,16.0918343307532,9.50808949496074,18.1626794528875,3.36257095681807,20,0.662151353432725,3,8.6545899579268,NA,17.6,2.9,10.6399189543496,NA,NA
2540158,Zach Ertz,PHI,TE,29,6,10,16.02590093625,12.9154969979987,18.294972497589,2.14174086981743,2,1.69392856094457,1,5.37947549959036,NA,3,0.8,5.79047592064338,NA,NA
2543498,Brandin Cooks,LAR,WR,26,5,9,16.000084626489,14.4734969979987,17.3922247494982,2.25336977355603,16,1.02388344224599,2,2.91872775149951,NA,15.3,2.6,3.02619748630037,NA,NA
2558266,George Kittle,SF,TE,26,2,4,15.7960115725445,9.91301081812035,17.7330864270885,2.69036978042319,3,2.96059100493996,1,7.82007560896811,NA,2,0.7,6.77350890334619,NA,NA
2560955,Josh Allen,BUF,QB,23,1,6,15.4990774704994,13.8551882226141,16.1864985048011,0.870036359453645,21,0.56609247529399,4,2.33131028218695,NA,20.6,2.6,6.15401688545376,NA,NA
79860,Matthew Stafford,DET,QB,31,10,5,15.3602884841416,13.7341296822105,16.8721812319568,1.86385447567567,22,1.08198712187265,4,3.13805154974628,NA,21.4,3,8.32042148537763,NA,NA
2552608,Stefon Diggs,MIN,WR,26,4,12,15.2279378557894,12.1757317608338,17.6109688872176,2.05094120063512,17,0.674737575677842,3,5.43523712638383,NA,14.2,3.1,3.20973809199844,NA,NA
2562377,Josh Jacobs,OAK,RB,49,0,6,14.9466748470661,13.4590260631001,16.5201587507557,1.59472064053511,16,0.329430897182029,4,3.06113268765553,NA,22.7,3,3.45881008171928,NA,NA
2550512,Damien Williams,KC,RB,27,5,12,14.86122884241,11.9091832059573,17.1326338878263,2.61630272090349,17,0.513003212901125,4,5.22345068186906,NA,20.4,3.6,3.87398777399082,NA,NA
2558052,Kenny Golladay,DET,WR,26,2,5,14.7244645126966,12.7497685134394,16.3259721599932,1.95052409198787,18,0.34864737208037,3,3.57620364655385,NA,17,3.7,3.42998681883613,NA,NA
2543499,Derek Carr,OAK,QB,28,5,6,14.5056815062693,10.4242197091659,15.769127435654,1.99621235827048,23,0.641967733830507,4,5.34490772648809,NA,24.4,1.3,6.24655542632139,NA,NA
2540169,Robert Woods,LAR,WR,27,6,9,14.3819360475266,12.8471725046242,15.5545087209302,1.08945632816486,19,0.080418065837089,3,2.707336216306,NA,17.9,2.7,3.06290560743999,NA,NA
2543583,Devonta Freeman,ATL,RB,27,5,9,14.3732590573581,11.8,16.0716743633193,1.72954261243627,18,0.142173517908949,4,4.27167436331934,NA,20.5,2.7,3.2512212355835,NA,NA
2557895,Dede Westbrook,JAC,WR,26,2,10,14.3696982337058,10.8323357759193,17.3513273983677,3.9091333978734,20,0.206120016509374,3,6.51899162244836,NA,29.8,4.9,3.8704842725115,NA,NA
2558116,Aaron Jones,GB,RB,25,2,11,14.3231922016596,11.4487654320988,16.3662040665656,2.61700408235507,19,0.249778508350536,4,4.91743863446681,NA,18.3,2.8,3.32041751762876,NA,NA
2560813,D.J. Moore,CAR,WR,22,1,7,14.2333377296731,11.0912345679012,17.3497036956554,3.81973447371782,21,0.338448853193629,3,6.2584691277542,NA,26.4,2.8,3.0996137285796,NA,NA
2559947,Phillip Lindsay,DEN,RB,25,1,10,14.1389788772387,12.4216227017556,15.8847466560761,1.98060620950454,20,0.26251743572926,4,3.46312395432054,NA,22.5,3,3.45881008171928,NA,NA
2558105,Chris Godwin,TB,WR,23,2,7,14.0938187047198,12.5097751834556,14.8588061690555,0.874751334729571,22,0.560092971677642,3,2.34903098559989,NA,15.6,3.2,3.24644621313806,NA,NA
2532842,Nick Foles,JAC,QB,30,7,10,14.0509212182685,9.41177528095969,15.490304026068,2.25255612291561,24,0.617357698282603,4,6.07852874510831,NA,21.9,1.5,6.93581745089764,NA,NA
2495466,Mark Ingram,BAL,RB,30,8,8,14.0078485093795,11.7441563786008,15.9610447234903,2.3756454561706,21,0.398747404342293,4,4.21688834488947,NA,14.3,2.8,3.32041751762876,NA,NA
2562502,David Montgomery,CHI,RB,49,0,6,13.7450743736394,11.8,16.1180997864686,1.90949441883441,22,0.547945715693746,4,4.31809978646855,NA,19.6,3.6,3.87398777399082,NA,NA
2543509,Allen Robinson,CHI,WR,26,5,6,13.6959590482392,11.51,16.3545034956381,3.12170611898389,23,0.416456575485208,3,4.84450349563811,NA,24,3.7,3.42998681883613,NA,NA
2555261,Jacoby Brissett,IND,QB,27,3,6,13.6765063266092,12.641486478542,14.7101038227884,0.994461982495667,25,0.494840344706688,5,2.06861734424641,NA,26.2,1.5,4.87561190338201,NA,NA
2556075,Derrick Henry,TEN,RB,25,3,11,13.473127836435,10.98,14.8787236850953,1.63647787003679,23,0.56339716521876,4,3.89872368509525,NA,19.3,4.1,4.2199691842171,NA,NA
2533039,Alshon Jeffery,PHI,WR,29,7,10,13.3714924178451,10.6035376344086,15.8322424972338,2.96729447055497,24,0.239276723343533,3,5.2287048628252,NA,24.6,3.5,3.3565705765569,NA,NA
382,Joe Flacco,DEN,QB,34,11,10,13.1906207133625,10.9904100333137,15.0848442188426,1.75294068522874,26,0.090959907978455,5,4.09443418552886,NA,26.4,1.7,6.38715037915046,NA,NA
2557898,Cooper Kupp,LAR,WR,26,2,9,13.187512527663,9.92016344086021,16.099095807503,2.97494426095364,25,0.17378122646366,3,6.1789323666428,NA,21.3,3.6,3.39327869769651,NA,NA
